1	176	7.456684
1	12	6.271853
1	186	6.121322
1	403	5.776795
1	423	5.482839
1	385	5.463754
1	318	5.250165
1	161	5.138977
1	50	5.042196
1	433	5.000307
2	340	2.642861
2	116	2.496264
2	310	2.351461
2	750	2.343271
2	344	2.184286
2	313	2.172030
2	20	1.980437
2	347	1.943298
2	591	1.888618
2	15	1.855125
3	879	2.866756
3	264	2.800799
3	876	2.345182
3	316	2.329340
3	315	2.313075
3	340	2.262547
3	908	2.216475
3	347	2.201797
3	305	2.199323
3	328	2.199260
4	331	1.408896
4	333	1.368848
4	259	1.231748
4	343	1.100540
4	302	1.092550
4	22	1.026252
4	96	1.008015
4	895	0.985851
4	181	0.964335
4	323	0.956815
5	172	6.131016
5	195	5.812549
5	265	5.290280
5	82	5.059313
5	231	4.807618
5	202	4.747085
5	679	4.715602
5	164	4.619496
5	72	4.616452
5	208	4.613680
6	153	5.046371
6	705	4.968596
6	474	4.943588
6	132	4.643485
6	663	4.405507
6	511	4.354857
6	196	4.340934
6	208	4.230848
6	99	4.229157
6	238	4.193530
7	229	7.016838
7	404	6.318372
7	144	6.229407
7	209	6.095791
7	498	5.948791
7	174	5.893211
7	183	5.862365
7	176	5.841085
7	231	5.830188
7	168	5.801454
8	161	5.197880
8	22	4.975940
8	568	4.741431
8	183	4.596394
8	226	4.443772
8	230	4.034329
8	265	3.831607
8	2	3.664265
8	177	3.423009
8	679	3.278697
9	88	0.973754
9	499	0.967042
9	603	0.923501
9	131	0.917535
9	71	0.907451
9	484	0.897016
9	239	0.884983
9	755	0.873155
9	505	0.859706
9	519	0.854520
10	514	5.151141
10	427	5.032124
10	507	4.864633
10	187	4.738805
10	180	4.723128
10	443	4.344571
10	136	4.322073
10	96	4.196486
10	659	4.184071
10	211	4.037235
11	64	4.538635
11	87	4.358427
11	193	3.739158
11	63	3.697429
11	179	3.646240
11	228	3.383365
11	205	3.366050
11	186	3.345269
11	582	3.317019
11	729	3.316194
12	173	3.298872
12	655	2.734642
12	8	2.576456
12	660	2.554419
12	89	2.498417
12	183	2.411212
12	732	2.378734
12	216	2.370027
12	132	2.364689
12	71	2.284556
13	403	7.363504
13	161	7.232183
13	89	6.424848
13	449	6.402243
13	554	6.336875
13	679	6.110168
13	172	5.729163
13	521	5.691926
13	173	5.567323
13	204	5.546405
14	89	3.984466
14	182	3.633719
14	183	3.629164
14	79	3.546335
14	208	3.346267
14	209	3.310865
14	210	3.217966
14	64	3.138309
14	100	3.053613
14	11	2.954931
15	15	4.835894
15	628	3.940933
15	685	3.769624
15	284	3.718838
15	405	3.125486
15	717	2.932169
15	1047	2.922146
15	117	2.746030
15	1028	2.716910
15	332	2.702523
16	96	5.225513
16	185	4.915401
16	56	4.279645
16	210	4.251842
16	182	4.185196
16	176	4.125678
16	82	4.107348
16	474	4.032238
16	187	3.926825
16	191	3.760678
17	121	2.115571
17	25	1.923677
17	100	1.826308
17	93	1.805304
17	282	1.699330
17	284	1.481331
17	678	1.440391
17	742	1.309124
17	458	1.286912
17	471	1.188918
18	211	6.871577
18	173	6.570257
18	132	6.415276
18	238	5.970255
18	501	5.182843
18	8	5.149189
18	87	5.126245
18	192	5.037299
18	433	4.999401
18	531	4.838210
19	168	1.426296
19	204	1.024916
19	732	0.959246
19	216	0.940987
19	202	0.931812
19	143	0.895409
19	208	0.889941
19	70	0.850713
19	81	0.830651
19	272	0.813058
20	28	3.440875
20	172	3.185904
20	50	3.036039
20	56	2.863003
20	132	2.737400
20	211	2.736218
20	193	2.523269
20	71	2.517195
20	96	2.500651
20	82	2.492168
21	219	5.000394
21	444	3.685533
21	217	3.469799
21	565	3.466775
21	413	3.335761
21	200	3.256107
21	406	3.254504
21	443	3.158840
21	53	3.119351
21	881	2.940477
22	230	6.774205
22	82	6.152874
22	172	5.751201
22	679	5.617998
22	684	5.382023
22	239	4.983057
22	232	4.867968
22	38	4.800838
22	576	4.618548
22	380	4.481800
23	179	4.997855
23	135	4.724395
23	176	4.557298
23	97	4.288076
23	173	4.241309
23	180	4.200383
23	186	4.171568
23	168	3.946503
23	501	3.899315
23	95	3.891267
24	735	2.792628
24	660	2.708484
24	423	2.485759
24	157	2.473955
24	234	2.434500
24	87	2.398044
24	273	2.338831
24	357	2.334522
24	9	2.127361
24	22	2.009538
25	168	3.460680
25	135	3.360791
25	210	3.132309
25	96	3.105427
25	172	3.090526
25	183	3.061393
25	28	2.802154
25	195	2.658480
